"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.00832391988134e-101,2.73459547227778,0.809,0.201,1.84573693534279e-97,"7","NBN"
7.74100926999923e-98,4.57377330218408,0.289,0.018,1.41699174687336e-93,"7","CXCR2"
9.31368340531691e-98,3.53897744488778,0.864,0.192,1.70486974734326e-93,"7","PLEK"
2.14525405568426e-97,2.7236014513534,0.947,0.394,3.92688754893004e-93,"7","SAT1"
7.31813801495883e-92,3.82543455429668,0.391,0.033,1.33958516363821e-87,"7","MGAM"
1.1686891026235e-90,2.62667274703062,0.809,0.237,2.13928540235232e-86,"7","DDX58"
1.34742993873994e-89,3.03583127197456,0.989,0.318,2.46647050286346e-85,"7","SOD2"
2.80268622144031e-79,4.13913195931724,0.324,0.027,5.13031712834649e-75,"7","TNFRSF10D"
7.39418721244015e-79,2.62495857957006,0.853,0.258,1.35350596923717e-74,"7","IRF7"
1.38966309929557e-78,3.87264949895705,0.316,0.038,2.54377830326053e-74,"7","ST3GAL4"
1.53542508472969e-78,2.8133983747513,0.633,0.151,2.8105956175977e-74,"7","ENSMMUG00000020157"
1.65182632764951e-76,3.63430628077453,0.42,0.044,3.02366809276243e-72,"7","TLR4"
2.8535888453351e-75,3.35224207305602,0.529,0.084,5.2234943813859e-71,"7","FNDC3B"
3.22429907723428e-75,2.89210497538823,0.776,0.16,5.90207946087734e-71,"7","CSF2RB"
5.96747222358817e-75,2.31569222153716,0.822,0.3,1.09234579052782e-70,"7","SAMD9"
1.75400741320149e-74,3.72978645507744,0.649,0.077,3.21071056986533e-70,"7","GCA"
9.51364331311949e-73,2.88128180298615,0.696,0.162,1.74147240846652e-68,"7","OAS3"
2.34698472399103e-72,2.89374131747489,0.776,0.167,4.29615553726558e-68,"7","FCGR2A"
7.52581464869981e-71,2.11511907948027,0.871,0.364,1.3776003714445e-66,"7","SAMD9L"
1.9953656546965e-70,3.67883214806988,0.424,0.042,3.65251683092195e-66,"7","TNFAIP6"
2.17584272995354e-69,3.19614672192561,0.856,0.149,3.98288011717995e-65,"7","CD177"
1.41277634776571e-66,2.2306362787449,0.602,0.238,2.58608710458514e-62,"7","XPO6"
1.61662324846035e-66,2.67286553345794,0.884,0.202,2.95922885630667e-62,"7","LITAF"
8.13821348472028e-65,3.40183933555365,0.438,0.053,1.48969997837805e-60,"7","TREM1"
1.69540685603244e-64,3.95592350920081,0.518,0.058,3.10344224996738e-60,"7","G0S2"
1.98230484034324e-64,2.160020483076,0.776,0.259,3.62860901024831e-60,"7","IFI44"
4.82590571848693e-63,3.46558486466187,0.333,0.042,8.83382041769032e-59,"7","TMEM140"
9.24662865527668e-63,3.06030939812564,0.609,0.121,1.6925953753484e-58,"7","ENSMMUG00000041662"
1.11236768980215e-61,3.04052130717903,0.716,0.169,2.03618905618283e-57,"7","RGS2"
3.95285257544821e-58,2.59677488651294,0.418,0.084,7.23569663935794e-54,"7","RALB"
1.56077059092345e-57,2.62640996584066,0.804,0.16,2.85699056668538e-53,"7","CSF3R"
3.35268349023421e-56,2.65525781598925,0.673,0.14,6.13708712887373e-52,"7","ACSL1"
3.04312288012647e-53,2.08611263203788,0.678,0.252,5.57043643207149e-49,"7","IFIH1"
8.45488889824023e-51,3.65542415607645,0.471,0.053,1.54766741282288e-46,"7","LILRA3"
1.09016269640239e-48,3.04856711714427,0.364,0.05,1.99554281576458e-44,"7","SLC2A14"
7.75860619947299e-48,2.6600430630308,0.591,0.134,1.42021286481353e-43,"7","NCF2"
1.43425697702187e-46,2.757349989886,0.44,0.098,2.62540739643854e-42,"7","ENSMMUG00000010226"
9.11250280692523e-46,2.48913318294511,0.536,0.113,1.66804363880766e-41,"7","OAS1"
4.63888930443841e-45,2.10999650925903,0.822,0.29,8.49148687177451e-41,"7","OAS2"
2.66880208970167e-44,3.05116715372205,0.287,0.042,4.8852422251989e-40,"7","GK"
4.89557959831337e-44,2.74475562152388,0.44,0.074,8.96135845471263e-40,"7","ADGRE1"
7.36226907410546e-44,2.7516013516959,0.327,0.063,1.347663354015e-39,"7","CGAS"
1.61680155179913e-43,2.40800765087059,0.622,0.137,2.95955524056831e-39,"7","LIMK2"
3.27651025526851e-43,2.98076996470954,0.373,0.074,5.99765202226901e-39,"7","NFIL3"
6.69857367297373e-42,2.28842168002993,0.529,0.152,1.22617391083784e-37,"7","SAMSN1"
5.0631050680679e-41,2.91259120728877,0.253,0.039,9.26801382709829e-37,"7","PLSCR1"
4.56582765893846e-40,3.20282523468984,0.54,0.096,8.35774752968684e-36,"7","TRIB1"
5.89223987211079e-40,2.74627186782126,0.358,0.069,1.07857450858988e-35,"7","UPP1"
7.18320505814158e-40,2.21199850024168,0.487,0.129,1.31488568589282e-35,"7","ENSMMUG00000013256"
2.76663550606773e-39,2.64332817155497,0.258,0.038,5.06432629385698e-35,"7","CLEC4D"
3.92691566074567e-39,2.7428412583828,0.356,0.049,7.18821911699494e-35,"7","S100A12"
1.66324971252713e-38,3.13746566658069,0.278,0.04,3.04457859878092e-34,"7","MEFV"
2.14994988362444e-38,2.39967191258173,0.416,0.093,3.93548326197454e-34,"7","CMPK2"
6.89183663966414e-38,2.48901984817767,0.373,0.078,1.26155069689052e-33,"7","STX3"
1.63207754702409e-37,2.72047785828663,0.336,0.061,2.98751794982759e-33,"7","TNFRSF1A"
2.96442553433469e-36,2.70967057056729,0.487,0.099,5.42638094059965e-32,"7","TNFSF13B"
4.75167736624135e-35,2.35207853834075,0.502,0.12,8.6979454189048e-31,"7","FAM129A"
5.69726330369452e-35,2.1288928451586,0.782,0.272,1.04288404774128e-30,"7","LYN"
1.68031488646858e-34,2.00011683916526,0.487,0.191,3.07581639968074e-30,"7","NFKBIZ"
5.39164194026599e-34,2.71450882291819,0.282,0.067,9.86940057165689e-30,"7","GABARAPL1"
2.07558279821153e-33,2.56596353016623,0.767,0.178,3.79935431212621e-29,"7","IDO1"
1.26309145094095e-32,2.13059789723686,0.511,0.135,2.31208890094741e-28,"7","MARCKS"
1.48983050029893e-32,2.59190454536086,0.909,0.279,2.72713473079718e-28,"7","SERPINB1"
5.30767032338926e-32,2.19646040628209,0.449,0.149,9.71569052696403e-28,"7","RNF13"
6.37709647681673e-32,2.20987722731362,0.407,0.091,1.1673275100813e-27,"7","ENSMMUG00000037684"
1.60687005315976e-31,2.57415691780721,0.293,0.06,2.94137563230894e-27,"7","ENSMMUG00000047800"
2.86901585679447e-31,2.53455099731764,0.364,0.078,5.25173352586227e-27,"7","C3AR1"
4.89333765087222e-31,2.99480245955222,0.336,0.046,8.9572545699216e-27,"7","P2RY13"
1.28793004094416e-30,2.31639976383273,0.991,0.373,2.35755593994828e-26,"7","S100A9"
3.80380556836576e-30,2.94791843055062,0.524,0.086,6.96286609289353e-26,"7","APOBEC3A"
5.27607239245778e-30,2.03204337813517,0.46,0.123,9.65785051439396e-26,"7","MMP25"
7.29333884533599e-29,2.23488026424092,0.444,0.151,1.33504567563875e-24,"7","SRGN"
1.44744128367726e-28,2.29638871011236,0.971,0.33,2.64954126977122e-24,"7","S100A8"
1.8827443568288e-28,2.19234345572379,0.32,0.1,3.44636354517512e-24,"7","GPR65"
3.08996483836385e-28,2.68146748935616,0.396,0.071,5.65618063662502e-24,"7","C1orf162"
4.41002742407527e-28,2.28851168191679,0.42,0.093,8.07255519976978e-24,"7","ALOX5AP"
5.68561019289898e-28,2.52722256447743,0.898,0.229,1.04075094581016e-23,"7","MNDA"
1.00250145613216e-27,2.30906487997219,0.313,0.056,1.83507891544992e-23,"7","SIGLEC5"
1.50661910832318e-27,3.35834458793385,0.262,0.034,2.75786627778559e-23,"7","NAIP"
3.18454263088992e-27,3.4902477154778,0.322,0.053,5.829305285844e-23,"7","JAML"
2.97636015584445e-26,2.29881826405674,0.364,0.106,5.44822726527326e-22,"7","NMI"
5.57826398249891e-26,2.06056559613742,0.442,0.113,1.02110122199643e-21,"7","SLC11A1"
1.52394082792119e-24,4.24919943106311,0.464,0.065,2.78957368550973e-20,"7","ENSMMUG00000042343"
3.77670372078739e-24,2.06184768496294,0.251,0.059,6.91325616090132e-20,"7","LTB4R"
1.73782833308818e-23,2.06923064339749,0.293,0.08,3.18109476371792e-19,"7","ARHGAP26"
4.56457008193325e-23,2.14937629898143,0.349,0.079,8.35544553497881e-19,"7","PYGL"
1.75358450460112e-22,2.15530053261624,0.271,0.081,3.20993643567235e-18,"7","LRRK2"
2.37506953845832e-22,2.41047461644225,0.276,0.055,4.34756479014796e-18,"7","FPR1"
1.54265352657665e-21,2.07664394471628,0.418,0.129,2.82382728039856e-17,"7","OASL"
2.28630639040474e-21,2.05817993211215,0.304,0.073,4.18508384763588e-17,"7","SIRPB2"
1.31935039827805e-19,2.07716585320464,0.336,0.075,2.41507090404798e-15,"7","NFE2"
2.43384741688486e-19,2.02830712992624,0.293,0.076,4.45515769660773e-15,"7","ODF3B"
